Label_ID,Set_ID,Drug_Brand_Name,Active_ingredient,UNII_ID,Section,Text,WordCount,DB_ID,Drug_name
ef7158be-5768-4cbf-85ae-7fdee2b58300.xml,84f5c763-1cd3-4d85-9afb-934db8666fbf,Gentamicin,GENTAMICIN,T6Z9V48IKG,Contraindications,Hypersensitivity to gentamicin is a contraindication to its use. A history of hypersensitivity or serious toxic reactions to other aminoglycosides may contraindicate use of gentamicin because of the known cross-sensitivity of patients to drugs in this class.,37,DB00798,Gentamicin
10d5a837-21c0-4173-945c-5742340f5381.xml,734beeef-3968-4137-af2c-276e8a9317df,Diltiazem Hydrochloride,DILTIAZEM,EE92BBP03H,Indications,"Diltiazem Hydrochloride Injection is indicated for the following:
Temporary control of rapid ventricular rate in atrial fibrillation or atrial flutter. It should not be used in patients with atrial fibrillation or atrial flutter associated with an accessory bypass tract such as in Wolff-Parkinson-White (WPW) syndrome or short PR syndrome.
Rapid conversion of paroxysmal supraventricular tachycardias (PSVT) to sinus rhythm. This includes AV nodal reentrant tachycardias and reciprocating tachycardias associated with an extranodal accessory pathway such as the WPW syndrome or short PR syndrome. Unless otherwise contraindicated, appropriate vagal maneuvers should be attempted prior to administration of diltiazem hydrochloride injection.
The use of diltiazem hydrochloride injection should be undertaken with caution when the patient is compromised hemodynamically or is taking other drugs that decrease any or all of the following: peripheral resistance, myocardial filling, myocardial contractility, or electrical impulse propagation in the myocardium.
 
For either indication and particularly when employing continuous intravenous infusion, the setting should include continuous monitoring of the ECG and frequent measurement of blood pressure. A defibrillator and emergency equipment should be readily available.
In domestic controlled trials in patients with atrial fibrillation or atrial flutter, bolus administration of diltiazem hydrochloride injection was effective in reducing heart rate by at least 20% in 95% of patients. Diltiazem hydrochloride injection rarely converts atrial fibrillation or atrial flutter to normal sinus rhythm. Following administration of one or two intravenous bolus doses of diltiazem injection, response usually occurs within 3 minutes and maximal heart rate reduction generally occurs in 2 to 7 minutes. Heart rate reduction may last from 1 to 3 hours. If hypotension occurs, it is generally short-lived, but may last from 1 to 3 hours.
A 24-hour continuous infusion of diltiazem injection in the treatment of atrial fibrillation or atrial flutter maintained at least a 20% heart rate reduction during the infusion in 83% of patients. Upon discontinuation of infusion, heart rate reduction may last from 0.5 hours to more than 10 hours (median duration 7 hours). Hypotension, if it occurs, may be similarly persistent.
In the controlled clinical trials, 3.2% of patients required some form of intervention (typically, use of intravenous fluids or the Trendelenburg position) for blood pressure support following diltiazem hydrochloride injection.
In domestic controlled trials, bolus administration of diltiazem hydrochloride injection was effective in converting PSVT to normal sinus rhythm in 88% of patients within 3 minutes of the first or second bolus dose.
Symptoms associated with the arrhythmia were improved in conjunction with decreased heart rate or conversion to normal sinus rhythm following administration of diltiazem hydrochloride injection.",425,DB00343,Diltiazem
10d5a837-21c0-4173-945c-5742340f5381.xml,734beeef-3968-4137-af2c-276e8a9317df,Diltiazem Hydrochloride,DILTIAZEM,EE92BBP03H,Contraindications,"Diltiazem hydrochloride injection is contraindicated in:
 
Patients with sick sinus syndrome except in the presence of a functioning ventricular pacemaker. 
Patients with second- or third-degree AV block except in the presence of a functioning ventricular pacemaker. 
Patients with severe hypotension or cardiogenic shock. 
Patients who have demonstrated hypersensitivity to the drug. 
Intravenous diltiazem and intravenous beta-blockers should not be administered together or in close proximity (within a few hours). 
Patients with atrial fibrillation or atrial flutter associated with an accessory bypass tract such as in WPW syndrome or short PR syndrome. As with other agents which slow AV nodal conduction and do not prolong the refractoriness of the accessory pathway (e.g., verapamil, digoxin), in rare instances patients in atrial fibrillation or atrial flutter associated with an accessory bypass tract may experience a potentially life-threatening increase in heart rate accompanied by hypotension when treated with diltiazem hydrochloride injection. As such, the initial use of diltiazem hydrochloride injection should be, if possible, in a setting where monitoring and resuscitation capabilities, including DC cardioversion/defibrillation, are present (see 
 
OVERDOSAGE
Patients with ventricular tachycardia. Administration of other calcium channel blockers to patients with wide complex tachycardia (QRS >=0.12 seconds) has resulted in hemodynamic deterioration and ventricular fibrillation. It is important that an accurate pretreatment diagnosis distinguish wide complex QRS tachycardia of superventricular origin from that of ventricular origin prior to administration of diltiazem hydrochloride injection.",230,DB00343,Diltiazem
367e39ed-cb4c-443e-87e2-3f8ea50213c7.xml,bc4d6887-e543-416e-9865-c0af4060af9c,Cefotetan and Dextrose,CEFOTETAN,48SPP0PA9Q,Indications,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of Cefotetan for Injection USP and Dextrose Injection USP and other antibacterial drugs, Cefotetan for Injection USP and Dextrose Injection USP should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antimicrobial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.
Cefotetan for Injection USP and Dextrose Injection USP is indicated for the therapeutic treatment of the following infections when caused by susceptible strains of the designated organisms:
 
Urinary Tract Infections
E. coli
 Klebsiella
K. pneumoniae
Proteus mirabilis
Proteus
Proteus vulgaris
 Providencia rettgeri
Morganella morganii
 
Lower Respiratory Tract Infections
Streptococcus pneumoniae
 Staphylococcus aureus
Haemophilus influenzae
Klebsiella
K. pneumoniae
E. coli
 Proteus mirabilis
Serratia marcescens
Efficacy for this organism in this organ system was studied in fewer than ten infections.
 
Skin and Skin Structure Infections
Staphylococcus aureus
Staphylococcus epidermidis
 Streptococcus pyogenes
 Streptococcus
Escherichia coli
 Klebsiella pneumoniae
 Peptococcus niger
Peptostreptococcus
 
Gynecologic Infections
Staphylococcus aureus
Staphylococcus epidermidis
 Streptococcus
Streptococcus agalactiae
 E. coli
 Proteus mirabilis
 Neisseria gonorrhoeae
 Bacteroides
B. distasonis
 B. ovatus
 B. thetaiotaomicron
Fusobacterium
Peptococcus niger
Peptostreptococcus
Cefotetan, like other cephalosporins, has no activity against 
Chlamydia trachomatis
C. trachomatis
 
Intra-abdominal Infections
E. coli
 Klebsiella
K. pneumoniae
Streptococcus
Bacteroides
B. distasonis
 B. ovatus
 B. thetaiotaomicron
Clostridium
 
Bone and Joint Infections
Staphylococcus aureus
Specimens for bacteriological examination should be obtained in order to isolate and identify causative organisms and to determine their susceptibilities to cefotetan. Therapy may be instituted before results of susceptibility studies are known; however, once these results become available, the antibiotic treatment should be adjusted accordingly.
In cases of confirmed or suspected gram-positive or gram-negative sepsis or in patients with other serious infections in which the causative organism has not been identified, it is possible to use Cefotetan for Injection USP and Dextrose Injection USP concomitantly with an aminoglycoside. Cefotetan combinations with aminoglycosides have been shown to be synergistic 
in vitro
 
NOTE:
The preoperative administration of Cefotetan for Injection USP and Dextrose Injection USP may reduce the incidence of certain postoperative infections in patients undergoing surgical procedures that are classified as clean, contaminated or potentially contaminated (e.g., cesarean section, abdominal or vaginal hysterectomy, transurethral surgery, biliary tract surgery, and gastrointestinal surgery).
If there are signs and symptoms of infection, specimens for culture should be obtained for identification of the causative organism so that appropriate therapeutic measures may be initiated.",425,DB01330,Cefotetan
367e39ed-cb4c-443e-87e2-3f8ea50213c7.xml,bc4d6887-e543-416e-9865-c0af4060af9c,Cefotetan and Dextrose,CEFOTETAN,48SPP0PA9Q,Contraindications,"Cefotetan for Injection USP and Dextrose Injection USP is contraindicated in patients with a known allergy to the cephalosporin group of antibiotics and in those individuals who have experienced a cephalosporin associated hemolytic anemia.
Solutions containing dextrose may be contraindicated in patients with hypersensitivity to corn products.",47,DB01330,Cefotetan
8541a1ed-2a2c-1fab-e053-2a91aa0a29d1.xml,70bf7ad3-ebf9-4fea-b3ac-26c537736d3d,TIGECYCLINE,TIGECYCLINE,70JE2N95KR,Indications,"Tigecycline for injection is a tetracycline-class antibacterial indicated in patients 18 years of age and older for: 
 
Complicated skin and skin structure infections ( 
1.1
Complicated intra-abdominal infections ( 
1.2
Community-acquired bacterial pneumonia ( 
1.3
Limitations of Use: Tigecycline for injection is not indicated for treatment of diabetic foot infection or hospital-acquired pneumonia, including ventilator-associated pneumonia ( 
1.4
To reduce the development of drug-resistant bacteria and maintain the effectiveness of Tigecycline for injection and other antibacterial drugs, Tigecycline for injection should be used only to treat infections that are proven or strongly suspected to be caused by bacteria.
Tigecycline for injection is indicated in patients 18 years of age and older for the treatment of complicated skin and skin structure infections caused by susceptible isolates of 
 Escherichia coli, Enterococcus faecalis 
 Staphylococcus aureus 
 Streptococcus agalactiae, Streptococcus anginosus 
 S. anginosus, S. intermedius, 
 S. constellatus
 Streptococcus pyogenes, Enterobacter cloacae, Klebsiella pneumoniae, 
 Bacteroides fragilis.
Tigecycline for injection is indicated in patients 18 years of age and older for the treatment of complicated intra-abdominal infections caused by susceptible isolates of 
 Citrobacter freundii, Enterobacter cloacae, Escherichia coli, Klebsiella oxytoca, Klebsiella pneumoniae, Enterococcus faecalis 
 Staphylococcus aureus 
 Streptococcus anginosus 
 S. anginosus, S. intermedius, 
 S. constellatus
 Bacteroides fragilis, Bacteroides thetaiotaomicron, Bacteroides uniformis, Bacteroides vulgatus, Clostridium perfringens, 
 Peptostreptococcus micros.
Tigecycline for injection is indicated in patients 18 years of age and older for the treatment of community-acquired bacterial pneumonia caused by susceptible isolates of 
Streptococcus pneumoniae
 Haemophilus influenzae 
 Legionella pneumophila
 Tigecycline for injection is not indicated for the treatment of diabetic foot infections. A clinical trial failed to demonstrate non-inferiority of Tigecycline for injection for treatment of diabetic foot infections. 
 Tigecycline for injection is not indicated for the treatment of hospital-acquired or ventilator-associated pneumonia. In a comparative clinical trial, greater mortality and decreased efficacy were reported in Tigecycline for injection -treated patients 
[see 
 Warnings and Precautions (5.2)
To reduce the development of drug-resistant bacteria and maintain the effectiveness of Tigecycline for injection and other antibacterial drugs, Tigecycline for injection should be used only to treat infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy. 
Appropriate specimens for bacteriological examination should be obtained in order to isolate and identify the causative organisms and to determine their susceptibility to tigecycline. Tigecycline for injection may be initiated as empiric monotherapy before results of these tests are known.",424,DB00560,Tigecycline
8541a1ed-2a2c-1fab-e053-2a91aa0a29d1.xml,70bf7ad3-ebf9-4fea-b3ac-26c537736d3d,TIGECYCLINE,TIGECYCLINE,70JE2N95KR,Contraindications,"Tigecycline for injection is contraindicated for use in patients who have known hypersensitivity to tigecycline. Reactions have included anaphylactic reactions 
[see 
 Warnings and Precautions (5.3) 
 Adverse Reactions (6.2)
 
Known hypersensitivity to tigecycline. ( 
4",34,DB00560,Tigecycline
911a96a0-d9ce-484c-adbb-18aee08aaf22.xml,75cac02c-56e3-4dfe-b1e2-4ce166b28833,Gemfibrozil,GEMFIBROZIL,Q8X02027X3,Indications,"Gemfibrozil Tablets are indicated as adjunctive therapy to diet for: 
 
Treatment of adult patients with very high elevations of serum triglyceride levels (Types IV and V hyperlipidemia) who present a risk of pancreatitis and who do not respond adequately to a determined dietary effort to control them. Patients who present such risk typically have serum triglycerides over 2000 mg/dL and have elevations of VLDL-cholesterol as well as fasting chylomicrons (Type V hyperlipidemia). Subjects who consistently have total serum or plasma triglycerides below 1000 mg/dL are unlikely to present a risk of pancreatitis. Gemfibrozil therapy may be considered for those subjects with triglyceride elevations between 1000 and 2000 mg/dL who have a history of pancreatitis or of recurrent abdominal pain typical of pancreatitis. It is recognized that some Type IV patients with triglycerides under 1000 mg/dL may, through dietary or alcoholic indiscretion, convert to a Type V pattern with massive triglyceride elevations accompanying fasting chylomicronemia, but the influence of gemfibrozil therapy on the risk of pancreatitis in such situations has not been adequately studied. Drug therapy is not indicated for patients with Type I hyperlipoproteinemia, who have elevations of chylomicrons and plasma triglycerides, but who have normal levels of very low density lipoprotein (VLDL). Inspection of plasma refrigerated for 14 hours is helpful in distinguishing Types I, IV, and V hyperlipoproteinemia. 
Reducing the risk of developing coronary heart disease 
only
and
 
 
 
WARNINGS
, 
 
 
PRECAUTIONS
,
 
 
CLINICAL PHARMACOLOGY
In a subgroup analysis of patients in the Helsinki Heart Study with above-median HDL- cholesterol values at baseline (greater than 46.4 mg/dL), the incidence of serious coronary events was similar for gemfibrozil and placebo subgroups (see Table I). 
The initial treatment for dyslipidemia is dietary therapy specific for the type of lipoprotein abnormality. Excess body weight and excess alcohol intake may be important factors in hypertriglyceridemia and should be managed prior to any drug therapy. Physical exercise can be an important ancillary measure, and has been associated with rises in HDL-cholesterol. Diseases contributory to hyperlipidemia such as hypothyroidism or diabetes mellitus should be looked for and adequately treated. Estrogen therapy is sometimes associated with massive rises in plasma triglycerides, especially in subjects with familial hypertriglyceridemia. In such cases, discontinuation of estrogen therapy may obviate the need for specific drug therapy of hypertriglyceridemia. The use of drugs should be considered only when reasonable attempts have been made to obtain satisfactory results with nondrug methods. If the decision is made to use drugs, the patient should be instructed that this does not reduce the importance of adhering to diet.",423,DB01241,Gemfibrozil
911a96a0-d9ce-484c-adbb-18aee08aaf22.xml,75cac02c-56e3-4dfe-b1e2-4ce166b28833,Gemfibrozil,GEMFIBROZIL,Q8X02027X3,Contraindications,"
Hepatic or severe renal dysfunction, including primary biliary cirrhosis.
Preexisting gallbladder disease (see 
 
WARNINGS
Hypersensitivity to gemfibrozil. 
Combination therapy of gemfibrozil with simvastatin (see 
 
WARNINGS
 
PRECAUTIONS
Combination therapy of gemfibrozil with repaglinide (see 
 
PRECAUTIONS
Combination therapy of gemfibrozil with dasabuvir (see 
 
PRECAUTIONS
 Combination therapy of gemfibrozil with selexipag (see 
 
PRECAUTIONS",50,DB01241,Gemfibrozil
841256fe-353c-e20e-e053-2a91aa0a3fc1.xml,aaabbaca-ba6f-42d5-980d-71135c7c80ea,Torsemide,TORSEMIDE,W31X2H97FB,Indications,"Torsemide tablets are a loop diuretic indicated for:
 
the treatment of edema associated with heart failure, renal disease or hepatic disease. ( 
1.1
the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. ( 
1.2
Torsemide tablets are indicated for the treatment of edema associated with heart failure, renal disease or hepatic disease.
Torsemide tablets are indicated for the treatment of hypertension, to lower blood pressure. Lowering blood pressure reduces the risk of fatal and nonfatal cardiovascular events, primarily strokes and myocardial infarctions. These benefits have been seen in controlled trials of antihypertensive drugs from a wide variety of pharmacologic classes including the class to which this drug principally belongs. There are no controlled trials demonstrating risk reduction with torsemide.
Control of high blood pressure should be part of comprehensive cardiovascular risk management, including, as appropriate, lipid control, diabetes management, antithrombotic therapy, smoking cessation, exercise, and limited sodium intake. Many patients will require more than one drug to achieve blood pressure goals. For specific advice on goals and management, see published guidelines, such as those of the National High Blood Pressure Education Program's Joint National Committee on Prevention, Detection, Evaluation, and Treatment of High Blood Pressure (JNC).
Numerous antihypertensive drugs, from a variety of pharmacologic classes and with different mechanisms of action, have been shown in randomized controlled trials to reduce cardiovascular morbidity and mortality, and it can be concluded that it is blood pressure reduction, and not some other pharmacologic property of the drugs, that is largely responsible for those benefits. The largest and most consistent cardiovascular outcome benefit has been a reduction in the risk of stroke, but reductions in myocardial infarction and cardiovascular mortality also have been seen regularly.
Elevated systolic or diastolic pressure causes increased cardiovascular risk, and the absolute risk increase per mmHg is greater at higher blood pressures, so that even modest reductions of severe hypertension can provide substantial benefit. Relative risk reduction from blood pressure reduction is similar across populations with varying absolute risk, so the absolute benefit is greater in patients who are at higher risk independent of their hypertension (for example, patients with diabetes or hyperlipidemia), and such patients would be expected to benefit from more aggressive treatment to a lower blood pressure goal.
The antihypertensive effects of torsemide tablets are on the average greater in black patients than in nonblack patients 
[see 
Clinical Pharmacology (12.2)
Torsemide tablets can be used alone or in combination with other antihypertensive agents.",423,DB00214,Torasemide
841256fe-353c-e20e-e053-2a91aa0a3fc1.xml,aaabbaca-ba6f-42d5-980d-71135c7c80ea,Torsemide,TORSEMIDE,W31X2H97FB,Contraindications,"Torsemide tablets are contraindicated in patients with known hypersensitivity to torsemide tablets or to povidone.
Torsemide tablets are contraindicated in patients who are anuric.
Torsemide tablets are contraindicated in patients with hepatic coma.
Hypersensitivity to torsemide tablets or povidone, anuria, and hepatic coma. ( 
4",45,DB00214,Torasemide
c3334c58-bba0-44a7-8d65-51ac865dd21d.xml,b7ec6ae7-3d76-42aa-9d8a-fc3e187769b5,Phenelzine Sulfate,PHENELZINE,O408N561GF,Contraindications,"Phenelzine Sulfate Tablets should not be used in patients who are hypersensitive to the drug or its ingredients, with pheochromocytoma, congestive heart failure, severe renal impairment or renal disease, a history of liver disease, or abnormal liver function tests.
The potentiation of sympathomimetic substances and related compounds by MAO inhibitors may result in hypertensive crises (see 
WARNINGS
sympathomimetic drugs
Phenelzine Sulfate Tablets should not be used in combination with dextromethorphan or with CNS depressants such as alcohol and certain narcotics. Excitation, seizures, delirium, hyperpyrexia, circulatory collapse, coma, and death have been reported in patients receiving MAOI therapy who have been given a single dose of meperidine. Phenelzine Sulfate Tablets should not be administered together with or in rapid succession to other MAO inhibitors because HYPERTENSIVE CRISES and convulsive seizures, fever, marked sweating, excitation, delirium, tremor, coma, and circulatory collapse may occur.
Concomitant use with meperidine is contraindicated (see 
WARNINGS
 
A List of MAO Inhibitors by Generic Name Follows:
pargyline hydrochloride
pargyline hydrochloride and methylclothiazide
furazolidone
isocarboxazid
procarbazine
tranylcypromine
Phenelzine Sulfate Tablets should also not be used in combination with buspirone HCl, since several cases of elevated blood pressure have been reported in patients taking MAO inhibitors who were then given buspirone HCl. At least 14 days should elapse between the discontinuation of Phenelzine Sulfate Tablets and the institution of another antidepressant or buspirone HCl, or the discontinuation of another MAO inhibitor and the institution of Phenelzine Sulfate Tablets.
There have been reports of serious reactions (including hyperthermia, rigidity, myoclonic movements and death) when serotoninergic drugs (e.g., dexfenfluramine, fluoxetine, fluvoxamine, paroxetine, sertraline, citalopram, venlafaxine) have been combined with an MAO inhibitor. Therefore, the concomitant use of Phenelzine Sulfate Tablets with serotoninergic agents is contraindicated (see 
PRECAUTIONS Drug Interactions
The combination of MAO inhibitors and tryptophan has been reported to cause behavioral and neurologic syndromes including disorientation, confusion, amnesia, delirium, agitation, hypomanic signs, ataxia, myoclonus, hyperreflexia, shivering, ocular oscillations, and Babinski signs.
The concurrent administration of an MAO inhibitor and bupropion hydrochloride (Wellbutrin(r)) is contraindicated. At least 14 days should elapse between discontinuation of an MAO inhibitor and initiation of treatment with bupropion hydrochloride.
Patients taking Phenelzine Sulfate Tablets should not undergo elective surgery requiring general anesthesia. Also, they should not be given cocaine or local anesthesia containing sympathomimetic vasoconstrictors. The possible combined hypotensive effects of Phenelzine Sulfate Tablets and spinal anesthesia should be kept in mind. Phenelzine Sulfate Tablets should be discontinued at least 10 days prior to elective surgery.
MAO inhibitors, including Phenelzine Sulfate Tablets, are contraindicated in patients receiving guanethidine.",421,DB00780,Phenelzine
c3334c58-bba0-44a7-8d65-51ac865dd21d.xml,b7ec6ae7-3d76-42aa-9d8a-fc3e187769b5,Phenelzine Sulfate,PHENELZINE,O408N561GF,Indications,"Phenelzine Sulfate Tablets, USP has been found to be effective in depressed patients clinically characterized as ""atypical,"" ""nonendogenous,"" or ""neurotic."" These patients often have mixed anxiety and depression and phobic or hypochondriacal features. There is less conclusive evidence of its usefulness with severely depressed patients with endogenous features.
Phenelzine Sulfate Tablets should rarely be the first antidepressant drug used. Rather, it is more suitable for use with patients who have failed to respond to the drugs more commonly used for these conditions.",82,DB00780,Phenelzine
691884ee-1ba9-4470-b2cb-b84c4aaf94c0.xml,b1b0f2ff-d9df-42ab-b471-226ecf97e075,Methylphenidate Hydrochloride,METHYLPHENIDATE,207ZZ9QZ49,Indications,"Methylphenidate hydrochloride extended-release tablets USP are indicated for the treatment of Attention Deficit Hyperactivity Disorder (ADHD) in children 6 years of age and older, adolescents, and adults up to the age of 65 
[see Clinical Studies (
14
A diagnosis of Attention Deficit Hyperactivity Disorder (ADHD; DSM-IV) implies the presence of hyperactive-impulsive or inattentive symptoms that caused impairment and were present before age 7 years. The symptoms must cause clinically significant impairment, e.g., in social, academic, or occupational functioning, and be present in two or more settings, e.g., school (or work) and at home. The symptoms must not be better accounted for by another mental disorder. For the Inattentive Type, at least six of the following symptoms must have persisted for at least 6 months: lack of attention to details/careless mistakes; lack of sustained attention; poor listener; failure to follow through on tasks; poor organization; avoids tasks requiring sustained mental effort; loses things; easily distracted; forgetful. For the Hyperactive-Impulsive Type, at least six of the following symptoms must have persisted for at least 6 months: fidgeting/squirming; leaving seat; inappropriate running/climbing; difficulty with quiet activities; ""on the go;"" excessive talking; blurting answers; can't wait turn; intrusive. The Combined Type requires both inattentive and hyperactive-impulsive criteria to be met.
Methylphenidate hydrochloride extended-release tablets USP are a CNS stimulant indicated for the treatment of Attention Deficit Hyperactivity Disorder (ADHD) in children 6 years of age and older, adolescents, and adults up to the age of 65. (
1
Specific etiology of this syndrome is unknown, and there is no single diagnostic test. Adequate diagnosis requires the use of medical and special psychological, educational, and social resources. Learning may or may not be impaired. The diagnosis must be based upon a complete history and evaluation of the patient and not solely on the presence of the required number of DSM-IV characteristics.
Methylphenidate hydrochloride extended-release tablets are indicated as an integral part of a total treatment program for ADHD that may include other measures (psychological, educational, social). Drug treatment may not be indicated for all patients with ADHD. Stimulants are not intended for use in patients who exhibit symptoms secondary to environmental factors and/or other primary psychiatric disorders, including psychosis. Appropriate educational placement is essential and psychosocial intervention is often helpful. When remedial measures alone are insufficient, the decision to prescribe stimulant medication will depend upon the physician's assessment of the chronicity and severity of the patient's symptoms.",403,DB00422,Methylphenidate
691884ee-1ba9-4470-b2cb-b84c4aaf94c0.xml,b1b0f2ff-d9df-42ab-b471-226ecf97e075,Methylphenidate Hydrochloride,METHYLPHENIDATE,207ZZ9QZ49,Contraindications,"
Known hypersensitivity to the product (
4.1
Marked anxiety, tension, or agitation (
4.2
Glaucoma (
4.3
Tics or a family history or diagnosis of Tourette's syndrome (
4.4
Do not use methylphenidate hydrochloride extended-release tablets in patients currently using or within 2 weeks of using an MAO inhibitor (
4.5
Hypersensitivity reactions, such as angioedema and anaphylactic reactions, have been observed in patients treated with methylphenidate hydrochloride extended-release tablets. Therefore, methylphenidate hydrochloride extended-release tablets are contraindicated in patients known to be hypersensitive to methylphenidate or other components of the product 
[see Adverse Reactions (
6.6
Methylphenidate hydrochloride extended-release tablets are contraindicated in patients with marked anxiety, tension, and agitation, since the drug may aggravate these symptoms. 
Methylphenidate hydrochloride extended-release tablets are contraindicated in patients with glaucoma. 
Methylphenidate hydrochloride extended-release tablets are contraindicated in patients with motor tics or with a family history or diagnosis of Tourette's syndrome 
[see Adverse Reactions (
6.4
Methylphenidate hydrochloride extended-release tablets are contraindicated during treatment with monoamine oxidase (MAO) inhibitors, and also within a minimum of 14 days following discontinuation of a MAO inhibitor (hypertensive crises may result) 
[see Drug Interactions (
7.1",189,DB00422,Methylphenidate
e2a528c2-4699-451d-98f8-3129aa946780.xml,6c7e9485-1ede-411c-8c46-911439332864,Cefoxitin and Dextrose,CEFOXITIN,6OEV9DX57Y,Indications,"To reduce the development of drug-resistant bacteria and maintain the effectiveness of Cefoxitin for Injection and Dextrose Injection and other antibacterial drugs, Cefoxitin for Injection and Dextrose Injection should be used only to treat or prevent infections that are proven or strongly suspected to be caused by susceptible bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.
Cefoxitin for Injection and Dextrose Injection is indicated for the treatment of serious infections caused by susceptible strains of the designated microorganisms in the diseases listed below.
 
(1) Lower respiratory tract infections, 
Streptococcus pneumoniae
Enterococcus faecalis
Streptococcus faecalis
Staphylococcus aureus
Escherichia coli, Klebsiella
Haemophilus influenzae
Bacteroides
 
(2) Urinary tract infections 
Escherichia coli, Klebsiella
Proteus mirabilis, Morganella morganii, Proteus vulgaris
Providencia
P. rettgeri
 
(3) Intra-abdominal infections, 
Escherichia coli, Klebsiella
Bacteroides
Bacteroides fragilis
Clostridium
 
(4) Gynecological infections, 
Escherichia coli, Neisseria gonorrhoeae
Bacteroides
B. fragilis, Clostridium
Peptococcus niger, Peptostreptococcus
Streptococcus agalactiae
Chlamydia trachomatis
C. trachomatis
 
(5) Septicemia 
Streptococcus pneumoniae, Staphylococcus aureus
Escherichia coli, Klebsiella
Bacteroides
B. fragilis
 
(6) Bone and joint infections 
Staphylococcus aureus
 
(7) Skin and skin structure infections 
Staphylococcus aureus
Staphylococcus epidermidis, Streptococcus pyogenes
Enterococcus faecalis
Streptococcus faecalis
, Escherichia coli, Proteus mirabilis, Klebsiella
Bacteroides
B. fragilis, Clostridium
Peptococcus niger
Peptostreptococcus
Appropriate culture and susceptibility studies should be performed to determine the susceptibility of the causative organisms to cefoxitin. Therapy may be started while awaiting the results of these studies.
In randomized comparative studies, cefoxitin and cephalothin were comparably safe and effective in the management of infections caused by Gram-positive cocci and Gram-negative rods susceptible to the cephalosporins. Cefoxitin has a high degree of stability in the presence of bacterial beta-lactamases, both penicillinases and cephalosporinases.
Many infections caused by aerobic and anaerobic Gram-negative bacteria resistant to some cephalosporins respond to cefoxitin. Similarly, many infections caused by aerobic and anaerobic bacteria resistant to some penicillin antibiotics (ampicillin, carbenicillin, penicillin G) respond to treatment with cefoxitin. Many infections caused by mixtures of susceptible aerobic and anaerobic bacteria respond to treatment with cefoxitin.
Cefoxitin is indicated for the prophylaxis of infection in patients undergoing uncontaminated gastrointestinal surgery, vaginal hysterectomy, abdominal hysterectomy, or cesarean section.
If there are signs of infection, specimens for culture should be obtained for identification of the causative organism so that appropriate treatment may be instituted.",400,DB01331,Cefoxitin
e2a528c2-4699-451d-98f8-3129aa946780.xml,6c7e9485-1ede-411c-8c46-911439332864,Cefoxitin and Dextrose,CEFOXITIN,6OEV9DX57Y,Contraindications,"Cefoxitin for Injection and Dextrose Injection is contraindicated in patients who have shown hypersensitivity to cefoxitin and the cephalosporin group of antibiotics.
Solutions containing dextrose may be contraindicated in patients with hypersensitivity to corn products.",35,DB01331,Cefoxitin
